id,saleprice
688,159238.18320629784
143,136641.90779794106
804,221801.6757350283
1214,239961.34149430136
2828,136963.13080534822
1999,185848.05290987442
2467,211511.99927023466
2665,180872.12359124614
1538,287938.9218429818
398,114492.41638831088
2822,141813.55292706954
2157,140046.6656389928
1856,167103.71862426485
1269,114534.76631460042
2570,114807.34318994783
2320,265221.815375772
1517,130995.81287145079
2304,109032.49929855991
1312,96079.92460297637
2012,138983.23209887889
506,251879.12642447755
2865,197784.9062817157
2367,101909.8687573408
554,110177.47257673468
238,128368.07962803004
1954,107190.88049992867
2488,139364.5068749233
2291,83077.70408715846
1969,105786.04836563859
2725,159255.42507466298
1482,148840.13531049623
2763,212277.06772628182
503,281397.1292794199
1584,246071.1393584306
1531,199825.87820510438
2210,199835.9954406276
459,335380.85057813657
556,118570.8626350803
1347,142093.2472648405
1290,87117.30510679881
1388,103568.48836485592
1571,213590.55327768502
2754,221325.0789366387
765,136972.54734656907
2494,123403.13539632614
2870,211043.86053924344
7,254852.39533790475
1114,230939.37433902972
2418,266053.96040019323
291,144423.52113587584
18,357509.6683816416
39,365548.20456178475
1001,271462.2434417499
2442,232776.51112196705
616,151226.55449485025
2680,74431.49817203368
1414,124113.33805146435
289,175982.62934443736
40,283931.1542757676
860,134825.92871559656
409,114693.03000661907
673,153151.73618757792
2427,173109.67740532805
2036,173965.53077124382
2564,140797.98657951402
642,180884.10953559927
1008,187231.089683928
1908,150597.89429373905
2519,182720.9187893342
1369,93203.77713927886
2855,154199.26974693983
712,85196.26651179713
1943,122102.0562914937
1958,135201.7287566734
107,173340.53919363604
2295,180814.11040678158
704,101514.33721837452
676,143978.53580605844
259,177380.47096873116
93,298090.3902781552
106,241717.4750939683
2315,171451.67170095124
1050,107756.83854856355
1095,209628.54378205887
2709,146058.7540843527
758,148190.59123557294
1496,144961.49863295167
2370,107404.00200419161
2458,280323.8943687965
2733,119979.64577489918
161,244408.9326174
726,148466.80404624768
845,214812.20188302477
947,243274.89880295572
2232,106302.88834259748
2563,141321.76341975917
2299,128671.87782052462
211,83302.32284106198
605,176074.83466721533
1478,201289.60318593297
2247,268404.2252912657
2274,193137.890055169
2869,212668.3102123725
967,212172.2472111709
2656,97376.30513699117
667,202402.5845733462
1042,104817.80862724941
2023,163686.95007197786
2447,360029.78225951374
2055,128075.07447460623
2275,289277.2005920067
2204,191419.81791593117
1563,265002.1635523069
483,244183.53831294808
796,131475.39394342457
1526,166120.87681720543
2042,143015.10796731978
442,350543.4039516371
1693,332285.7324406618
1468,227896.59441404088
1430,191501.13034457393
2605,169065.44238607545
1529,207640.59202545826
335,135284.21032855276
1287,106077.54392798137
31,97682.78570507442
1785,299421.91923668754
82,165280.147720935
2620,131068.7318113402
252,183175.5650699637
721,66868.31729918049
2165,204927.93066243688
2316,195025.824869488
775,143475.28808028327
1558,103385.84261011648
17,194946.09486195826
1022,232597.09730666518
925,138573.39077605488
438,292555.63320435747
1270,160553.8773806413
1272,123517.01200544644
215,160624.90386569433
266,245129.9702082603
2402,308939.4530632816
1250,135067.00555364895
1984,100111.89975675021
1279,130385.78395330135
377,225978.67165480164
1252,146633.69267000287
2156,259350.23528246224
499,335680.9618697153
1374,141958.07196823103
2898,207159.59272365298
401,100812.05570727526
2721,176607.2855417748
2078,239854.42888226532
2589,125735.31690552183
1946,230511.3569156606
1334,114372.0506073291
2781,225160.8841481167
431,385603.0625783114
576,193223.23775113706
1474,218482.56272388023
2254,137258.42232413415
2155,271799.4622797259
885,108549.91897589715
643,159508.39199675337
1944,125195.60013097248
480,207687.88539335853
2845,110787.0752666547
2387,329372.1231643548
2407,239198.6805089863
2527,177127.8296732355
2514,160149.14940974966
629,181536.91472029427
80,205374.8976974248
1876,144300.50340624008
1546,113100.93224541654
2518,174619.53347939497
2347,158297.5015615453
783,200388.85091878774
1322,51760.38398467543
194,98941.79886785528
1770,306710.3631475434
2143,148309.50645099618
1229,196025.83154564904
511,262620.53561757965
46,251786.1003959609
1348,176034.1778044878
2465,210745.48566343548
387,231055.7280866551
873,223928.27547606925
1918,112017.46049944381
2764,237869.788266103
2184,102282.78774818049
934,141705.35290176605
1920,126405.71662081835
2631,164813.5231714567
1768,533034.2391664016
2040,115332.39300992795
1749,218212.52282207969
834,259210.33519527107
1457,234104.31135375402
79,101558.20580088704
2302,105658.82223445585
1817,146536.17363563678
2755,232774.88163392106
359,185046.364231216
2059,108574.38917667972
2092,240369.26966847054
2516,231179.14435509103
150,100168.72847475756
1656,124322.86188758683
83,102775.86354387215
2411,198171.19567228915
795,80599.64556497056
2312,221079.02241036063
2917,120067.53986348129
1624,190386.04653423163
2215,279377.59103587666
1211,154957.21676929275
1485,152462.63624600854
1024,199610.24104057954
570,180099.13202576988
2874,138473.26438254816
700,153799.35313068697
2756,217161.98607157142
2022,163892.0814889627
583,228711.80578215054
2392,380700.4425019996
2424,186538.1890018268
212,107524.39754872728
736,131988.1816117507
1610,165757.38352319584
890,114061.36650263889
467,190986.0616766397
578,239653.03703658277
1747,193432.85014253523
1149,154352.36332410845
2758,246971.68309396558
857,147935.6419666307
2219,274084.6371473335
733,110670.20127841868
2909,110548.37863373983
1798,249918.68532180856
235,115405.10720880816
2366,124139.07232794508
1027,122580.92091830636
1195,149004.81813120825
1303,40836.581636289164
148,182549.5748839958
608,156132.73984272208
2515,213060.26354163195
821,270948.0170414094
2500,292167.37434677425
745,106604.33669753007
741,130356.72060432844
1611,156851.94775440916
2532,129516.32306499121
1081,203527.8149384151
1692,402048.058846417
2520,183851.86615252544
276,114289.20098517566
1992,124591.30973780775
663,26011.207184149796
418,106597.28526429023
1733,220229.43715158472
2359,148632.24582002417
253,196912.61707597456
1518,199763.57327424778
2035,155597.20984541834
2919,74687.21982056249
1540,230819.17446420906
2120,137910.57484623243
1674,168413.49636882928
256,142857.05719201587
2361,99465.33166620522
978,94205.72348029324
2280,119327.31405222228
2095,224409.23709986097
1709,321154.1052480798
2801,221228.635328656
1246,131080.46037691942
2373,105661.57422028038
1055,308205.804924148
2017,138684.50513567313
1099,312254.4286439647
1344,87498.88608182488
835,184536.244625117
1117,230522.16982625876
2043,91254.07218340368
2085,108263.3699496365
410,140944.396523292
2650,94057.29225667806
2867,172906.25400895884
1668,107665.75806806798
1161,166609.78926129764
2122,190452.66314792412
2539,143746.46983350476
1047,118947.29569824543
1445,140038.68728621985
541,117737.3751091783
569,208877.56684881664
1276,146700.85598568333
918,157368.61091363773
326,165840.14104928199
1936,129859.66238064339
895,103685.41058768345
257,133787.318037437
1241,168234.57722136733
1545,120395.63796359114
1189,181917.60283974087
270,140023.36189590255
2066,206032.33122974477
693,108057.83488322167
1259,161233.90928373882
2916,154558.6962694817
2321,301766.1924848739
1977,104677.0374045869
1895,149262.77019769358
1240,168045.88498301545
85,145946.90099288576
1823,108799.17610679138
825,268542.9992559223
110,228357.54566787172
697,119490.46478778066
2297,95604.30149402944
1231,138649.37938198377
1355,133933.28483422287
968,318662.74243114074
584,237988.3948977752
1315,131533.55586971162
1606,132658.33587823063
206,83906.86365395467
1685,362603.36362122756
2016,129761.11225494117
869,209237.2507915185
2135,111463.08727280362
2346,183684.3215047369
2430,225384.6673716243
2198,104591.21178676817
2652,124672.81036429037
27,115609.54520477375
241,153312.8337022267
906,134477.25378027855
1506,116054.85669490701
2098,328911.19132360246
1435,209904.89928789157
2213,155636.73059499348
1274,142813.32865457665
743,26800.860890953278
1737,202921.24187307642
2797,260200.732265564
2185,73645.81404592126
58,169110.49175936653
830,209726.21304594085
808,126662.22318251169
680,151045.80633942768
1153,105092.32684350178
1291,147603.4022952168
1818,157498.38956245847
2161,205685.89233406732
1883,119126.44878710984
350,319698.28610697703
2473,141043.92344990835
295,178984.9085298227
293,194738.11686060802
859,137244.91707157422
288,55246.83066798812
1578,150192.4032087165
102,197618.97209962702
2831,155636.01903311416
1030,172169.31989065948
2551,143945.5487196158
1286,153211.37743718532
958,311902.78065942414
776,130973.12322723548
72,214190.61408019945
2263,268153.7442139854
1866,161027.0496252239
2876,65964.93224314929
2146,249395.0235676536
103,189027.22221961853
1500,125513.67922537716
492,177756.5447512686
167,132092.27163579752
2597,108812.5910623063
2685,121353.961379124
1035,141604.79072363398
1220,70062.2032286559
2602,159366.7006364724
2159,217319.457898909
695,152655.78469086564
1109,284950.8223869854
640,180441.3138544958
1652,158571.91601936135
2090,175610.05823859223
1188,166866.93136317353
2345,223620.2262348161
1059,363931.6241642202
2751,231318.52659920446
128,201294.80628662108
1523,172745.37438298124
2925,149945.37696741635
2145,266335.67821107863
1121,221768.71066587733
566,238923.75790330605
565,254086.66980264444
1331,153668.39168384176
2928,105698.14465101849
156,135318.50651922612
797,132580.75569134217
327,82642.49350005973
2859,159804.3094597331
1453,102273.19334509989
1762,335781.9880908148
1868,200977.740356024
1760,171085.23381930334
1113,233744.8496305718
1812,192380.08621269924
117,144155.90682539606
1142,204186.9442973629
2342,388916.9515558594
927,161264.47917642182
2478,174004.74494432553
655,77152.42561208499
2064,125561.9492919431
369,299902.67743883864
2239,137079.50561161147
2732,186476.39241161098
1653,161877.9070588192
959,223005.2520898793
2395,344223.86386634497
1412,91930.0725895107
271,252321.94810213055
1484,153301.57099725807
1497,127478.35996480941
552,163602.24150228244
2,116948.5729776565
1855,272599.6709135224
4,272577.179193316
2292,156752.27234768725
134,139866.85005900598
646,108273.81682530933
42,341235.9312104838
532,217420.4496048863
713,114474.25250626006
2561,134741.26736206206
2360,128433.37007433618
1333,114830.02636080654
1407,197524.81402982655
2892,273049.8823197869
574,216450.3801942675
1227,186648.4930555596
2591,231683.38066955443
1476,215863.23205600504
1125,266149.11693150765
1446,143028.02729341472
408,116139.63695123681
1101,304346.1131529188
2251,196306.59830067828
373,192936.0174122188
2554,141058.62343403633
2382,285968.92885891855
1985,84116.58272097644
519,238222.6906152373
1093,194332.8480637272
864,246654.13347508214
2889,139020.35969408188
2308,178418.30407005496
986,140225.8423591263
1302,134243.80726648736
585,158341.81495071054
2708,133196.38764468924
147,132042.1438206794
1441,224873.43081165352
383,213525.793997176
285,147153.0015982053
181,103506.94517689914
358,192130.73989715453
780,169469.7040610348
258,184675.4291782078
1865,214109.6530340978
692,109265.24052287178
2902,293836.08620570606
508,257721.14181017556
2638,140145.79766802696
36,141739.15343713373
611,156210.76067926607
2281,147393.97205558943
1678,129596.082135517
1696,401912.9572786666
1557,79434.11294544196
2180,144610.7720111247
1726,259452.15189468104
951,144870.27660898847
267,226430.18518501997
2706,120905.12508374348
2221,232059.86548431544
1357,158203.20013100273
2901,278293.3187398514
347,173471.55559696953
2164,202793.89377950726
1586,283704.2922403818
360,169946.15853158434
1769,266825.0681558596
2617,192212.08191210355
1879,146401.11572096814
991,199552.64903704054
1535,143169.9751290355
1191,140516.13572602306
1579,237785.5112496112
1882,141890.47708822967
1510,123835.37287454284
2196,186489.81724658475
1845,180009.22360031953
2336,405418.0727517004
942,99013.66855083207
861,103309.12585363179
2555,110324.57487727956
1392,171527.19058599832
2099,261120.5743030376
1543,120889.56102067916
948,250925.04564917492
1239,167073.46816452674
22,193849.4168693283
2796,238726.19712617263
2747,198263.34940556853
92,310126.5163180681
210,158899.46145609985
1858,185610.24562424968
2228,138062.65238829073
447,264777.3589004325
827,239528.23930564677
1649,228595.78203556628
682,141153.42261370108
2698,114554.96411116139
494,169403.86533512163
214,101003.59448536627
2441,246676.73373489207
2679,106638.1896969032
1336,132334.24296664246
465,196251.65138870582
1524,165473.3517733847
2543,122106.09295791987
631,147258.45197059732
2452,316804.3100934494
228,183239.9781515584
126,176161.16961209138
1092,252828.5346880228
1122,208871.32007531117
932,212418.16966262113
1980,66399.74562948543
2171,133300.18353369986
551,163747.12842826417
2768,172865.0881419045
2056,109376.60908842967
1159,352077.4659103656
2645,134789.0704520523
1174,184666.52809896987
2266,221786.58614835926
2462,324385.69781996123
1219,138773.5994103207
2922,167001.20862565326
118,152634.33019828773
474,172929.6702104535
2576,150690.2692525095
872,260269.2162726336
1077,249205.26358566224
1536,154843.34413968134
1150,141368.540191183
2341,323532.2807423645
1931,137136.98007405706
2785,114691.690660519
2538,125681.86025177722
597,200434.80400928226
464,221069.16679628202
233,218275.29292718225
2169,134673.45350003793
2123,173416.48445528743
1867,159838.12793992547
137,231780.55965619197
515,228729.44515102243
933,110051.62661498503
2784,164717.50230025753
972,153338.24921865624
599,171040.51979697193
2614,146577.3554503122
2582,132156.56996645345
1409,159116.90132860068
175,119079.02558413384
352,239483.1195388185
976,105923.40407777677
2134,201613.27806039603
984,110450.30026512126
2396,325083.4976160491
1673,122739.75572273173
404,109246.98436861686
607,170784.40314341715
814,155214.7597008493
868,202368.55500385258
2271,196635.57026002274
1633,278678.3680768121
337,197398.91471409574
2765,175231.46040734995
1746,238765.47116526784
368,341803.93286319496
2806,209690.9861807422
1662,204001.3773358798
1234,218711.91970839468
1373,131029.7711261285
1672,101837.98677495398
1939,133859.62026403827
